basket_id,customer_id,store_id,date,sku_id,qty,price,promo_flag
B000265,CU6129,S001,2025-12-04,W003,2,15.9,0
B000266,CU8532,S001,2025-12-04,D045,1,103.33,0
B000267,CU1061,S001,2025-12-04,D011,1,109.43,0
B000267,CU1061,S001,2025-12-04,W005,2,9.9,0
B000268,CU4706,S001,2025-12-04,D010,1,91.42,0
B000268,CU4706,S001,2025-12-04,W008,1,15.9,0
B000269,CU9811,S001,2025-12-04,D045,1,102.79,0
B000270,CU7394,S001,2025-12-04,D054,1,119.56,0
B000270,CU7394,S001,2025-12-04,C006,1,42.0,0
B000271,CU7974,S001,2025-12-04,D032,1,76.57,0
B000272,CU4864,S001,2025-12-04,D054,2,116.35,0
B000273,CU7672,S001,2025-12-05,D021,1,92.37,0
B000273,CU7672,S001,2025-12-05,W003,2,18.9,0
B000274,CU8206,S001,2025-12-05,D032,2,77.01,0
B000275,CU1082,S001,2025-12-05,D021,1,93.07,0
B000275,CU1082,S001,2025-12-05,W004,1,12.9,0
B000276,CU6743,S001,2025-12-05,D021,1,95.78,0
B000276,CU6743,S001,2025-12-05,C004,1,42.0,0
B000277,CU9605,S001,2025-12-05,D020,2,73.89,0
B000278,CU7540,S001,2025-12-05,D054,1,116.01,0
B000278,CU7540,S001,2025-12-05,W008,1,15.9,0
B000279,CU7000,S001,2025-12-05,D053,1,115.4,0
B000280,CU5817,S001,2025-12-05,D011,1,112.25,0
B000280,CU5817,S001,2025-12-05,W003,1,18.9,0
B000280,CU5817,S001,2025-12-05,C002,1,35.0,0
B000281,CU9036,S001,2025-12-06,D054,2,115.77,0
B000281,CU9036,S001,2025-12-06,W005,2,18.9,0
B000282,CU6058,S001,2025-12-06,D020,2,74.22,0
B000283,CU8302,S001,2025-12-06,D054,2,119.36,0
B000283,CU8302,S001,2025-12-06,W005,1,18.9,0
B000284,CU6778,S001,2025-12-06,D045,1,97.91,1
B000285,CU3833,S001,2025-12-06,D048,1,122.53,0
B000286,CU1131,S001,2025-12-06,D054,1,106.84,1
B000286,CU1131,S001,2025-12-06,C002,1,22.0,0
B000287,CU7272,S001,2025-12-06,D011,1,98.6,1
B000288,CU9578,S001,2025-12-06,D032,1,74.14,1
B000289,CU9147,S001,2025-12-07,D020,1,74.97,0
B000289,CU9147,S001,2025-12-07,W007,2,9.9,0
B000290,CU8133,S001,2025-12-07,D013,1,64.07,0
B000291,CU1472,S001,2025-12-07,D045,1,100.08,0
B000291,CU1472,S001,2025-12-07,W005,1,18.9,1
B000292,CU3722,S001,2025-12-07,D013,1,64.23,0
B000292,CU3722,S001,2025-12-07,W007,1,15.9,0
B000293,CU2230,S001,2025-12-07,D010,1,88.27,0
B000293,CU2230,S001,2025-12-07,W008,1,12.9,0
B000294,CU4152,S001,2025-12-07,D032,1,78.54,0
B000294,CU4152,S001,2025-12-07,W002,1,18.9,0
B000295,CU9927,S001,2025-12-07,D032,1,78.15,0
B000295,CU9927,S001,2025-12-07,W005,1,18.9,0
B000295,CU9927,S001,2025-12-07,C001,1,28.0,0
B000296,CU8079,S001,2025-12-07,D053,1,107.13,1
B000296,CU8079,S001,2025-12-07,C005,1,22.0,0
B000297,CU8266,S001,2025-12-08,D054,1,119.85,0
B000298,CU3756,S001,2025-12-08,D010,1,90.57,0
B000298,CU3756,S001,2025-12-08,W004,1,15.9,0
B000299,CU1542,S001,2025-12-08,D053,1,120.41,0
B000299,CU1542,S001,2025-12-08,W005,1,12.9,0
B000299,CU1542,S001,2025-12-08,C003,1,28.0,0
B000300,CU3591,S001,2025-12-08,D054,1,119.85,0
B000300,CU3591,S001,2025-12-08,W002,1,9.9,0
B000300,CU3591,S001,2025-12-08,C004,1,22.0,0
B000301,CU7551,S001,2025-12-08,D048,1,119.31,0
B000301,CU7551,S001,2025-12-08,W001,1,12.9,0
B000302,CU3034,S001,2025-12-08,D011,1,107.01,0
B000303,CU6653,S001,2025-12-08,D053,1,117.63,0
B000303,CU6653,S001,2025-12-08,W005,2,9.9,0
B000304,CU5022,S001,2025-12-08,D053,1,115.91,0
B000304,CU5022,S001,2025-12-08,C005,1,28.0,0
B000305,CU3263,S001,2025-12-09,D020,2,70.66,1
B000305,CU3263,S001,2025-12-09,W003,1,9.9,0
B000306,CU7873,S001,2025-12-09,D054,1,118.05,0
B000306,CU7873,S001,2025-12-09,W001,1,9.9,0
B000307,CU9053,S001,2025-12-09,D053,1,118.34,0
B000307,CU9053,S001,2025-12-09,W004,1,9.9,0
B000308,CU9837,S001,2025-12-09,D032,1,75.95,0
B000309,CU2016,S001,2025-12-09,D013,2,63.91,0
B000309,CU2016,S001,2025-12-09,W003,1,9.9,0
B000310,CU9094,S001,2025-12-09,D053,1,110.4,1
B000310,CU9094,S001,2025-12-09,W006,1,15.9,0
B000311,CU4601,S001,2025-12-09,D021,2,88.42,1
B000311,CU4601,S001,2025-12-09,W005,1,9.9,0
B000312,CU1951,S001,2025-12-09,D053,1,116.36,0
B000312,CU1951,S001,2025-12-09,W004,1,9.9,0
B000313,CU4802,S001,2025-12-10,D054,1,119.73,0
B000313,CU4802,S001,2025-12-10,C002,1,42.0,0
B000314,CU6226,S001,2025-12-10,D020,2,73.96,0
B000314,CU6226,S001,2025-12-10,W008,1,18.9,0
B000315,CU4578,S001,2025-12-10,D032,1,76.18,0
B000315,CU4578,S001,2025-12-10,W008,2,9.9,0
B000316,CU3723,S001,2025-12-10,D053,1,116.43,0
B000317,CU2421,S001,2025-12-10,D032,1,79.08,0
B000318,CU5009,S001,2025-12-10,D048,1,123.03,0
B000318,CU5009,S001,2025-12-10,W003,1,9.9,0
B000319,CU4313,S001,2025-12-10,D013,1,59.2,1
B000320,CU3767,S001,2025-12-10,D054,1,117.71,0
B000320,CU3767,S001,2025-12-10,W003,1,15.9,0
B000321,CU6356,S001,2025-12-11,D020,2,74.46,0
B000321,CU6356,S001,2025-12-11,W005,1,9.9,0
B000322,CU1817,S001,2025-12-11,D048,1,110.93,1
B000322,CU1817,S001,2025-12-11,W004,2,12.9,0
B000323,CU7275,S001,2025-12-11,D010,1,91.34,0
B000323,CU7275,S001,2025-12-11,W003,1,12.9,0
B000324,CU9546,S001,2025-12-11,D020,1,74.13,0
B000325,CU8535,S001,2025-12-11,D045,1,103.73,0
B000326,CU4751,S001,2025-12-11,D045,1,99.58,0
B000326,CU4751,S001,2025-12-11,W001,1,18.9,0
B000326,CU4751,S001,2025-12-11,C002,1,28.0,0
B000327,CU2317,S001,2025-12-11,D020,1,72.28,0
B000327,CU2317,S001,2025-12-11,W004,1,18.9,0
B000328,CU5780,S001,2025-12-11,D032,1,78.01,0
B000328,CU5780,S001,2025-12-11,C001,1,35.0,0
B000329,CU2155,S001,2025-12-12,D010,1,83.93,1
B000329,CU2155,S001,2025-12-12,W006,2,9.9,0
B000329,CU2155,S001,2025-12-12,C006,1,22.0,0
B000330,CU2252,S001,2025-12-12,D010,1,91.36,0
B000330,CU2252,S001,2025-12-12,W001,2,18.9,0
B000331,CU3164,S001,2025-12-12,D032,1,76.17,0
B000331,CU3164,S001,2025-12-12,C006,1,28.0,0
B000332,CU1974,S001,2025-12-12,D048,1,119.9,0
B000332,CU1974,S001,2025-12-12,C004,1,28.0,0
B000333,CU5325,S001,2025-12-12,D054,2,118.38,0
B000333,CU5325,S001,2025-12-12,W001,1,15.9,0
B000334,CU1696,S001,2025-12-12,D053,1,111.02,1
B000335,CU5629,S001,2025-12-12,D054,2,115.89,0
B000336,CU7036,S001,2025-12-12,D020,1,73.28,0
B000336,CU7036,S001,2025-12-12,W006,1,9.9,0
B000337,CU8491,S001,2025-12-13,D010,2,89.7,0
B000338,CU1955,S001,2025-12-13,D054,2,117.61,0
B000338,CU1955,S001,2025-12-13,W001,1,12.9,0
B000339,CU6140,S001,2025-12-13,D054,1,117.22,0
B000339,CU6140,S001,2025-12-13,C005,1,22.0,0
B000340,CU5557,S001,2025-12-13,D048,1,119.02,0
B000340,CU5557,S001,2025-12-13,W008,2,12.9,1
B000341,CU6319,S001,2025-12-13,D048,2,124.47,0
B000341,CU6319,S001,2025-12-13,W008,1,12.9,0
B000341,CU6319,S001,2025-12-13,C001,1,35.0,0
B000342,CU2845,S001,2025-12-13,D021,2,95.17,0
B000343,CU3650,S001,2025-12-13,D010,1,87.73,0
B000343,CU3650,S001,2025-12-13,C002,1,22.0,0
B000344,CU8580,S001,2025-12-13,D011,1,106.88,0
B000344,CU8580,S001,2025-12-13,C005,1,42.0,0
B000345,CU5653,S001,2025-12-14,D011,2,107.19,0
B000345,CU5653,S001,2025-12-14,W002,2,15.9,0
B000346,CU5597,S001,2025-12-14,D021,1,93.89,0
B000346,CU5597,S001,2025-12-14,W003,1,12.9,0
B000347,CU2022,S001,2025-12-14,D032,2,75.8,0
B000347,CU2022,S001,2025-12-14,W005,1,18.9,0
B000347,CU2022,S001,2025-12-14,C002,1,42.0,0
B000348,CU8369,S001,2025-12-14,D048,1,122.19,0
B000348,CU8369,S001,2025-12-14,C002,1,22.0,0
B000349,CU7289,S001,2025-12-14,D054,1,116.84,0
B000349,CU7289,S001,2025-12-14,W002,1,18.9,0
B000350,CU8044,S001,2025-12-14,D021,1,91.16,0
B000350,CU8044,S001,2025-12-14,W004,1,12.9,0
B000351,CU6999,S001,2025-12-14,D053,1,116.41,0
B000352,CU7202,S001,2025-12-14,D013,1,63.96,0
B000353,CU8407,S001,2025-12-15,D020,1,71.84,0
B000353,CU8407,S001,2025-12-15,C006,1,35.0,0
B000354,CU2627,S001,2025-12-15,D054,1,109.78,1
B000355,CU8151,S001,2025-12-15,D021,1,93.92,0
B000355,CU8151,S001,2025-12-15,W003,1,15.9,1
B000355,CU8151,S001,2025-12-15,C004,1,35.0,0
B000356,CU8894,S001,2025-12-15,D048,1,119.1,0
B000357,CU9564,S001,2025-12-15,D048,1,118.66,0
B000358,CU4982,S001,2025-12-15,D054,1,118.78,0
B000358,CU4982,S001,2025-12-15,W002,1,18.9,0
B000359,CU2781,S001,2025-12-15,D045,1,99.78,0
B000359,CU2781,S001,2025-12-15,W006,2,18.9,0
B000360,CU9336,S001,2025-12-15,D054,1,117.78,0
B000361,CU6692,S001,2025-12-16,D011,2,111.52,0
B000362,CU3628,S001,2025-12-16,D020,2,74.95,0
B000362,CU3628,S001,2025-12-16,W007,1,15.9,0
B000362,CU3628,S001,2025-12-16,C001,1,22.0,0
B000363,CU1495,S001,2025-12-16,D013,1,65.92,0
B000364,CU6808,S001,2025-12-16,D054,1,118.37,0
B000365,CU7666,S001,2025-12-16,D048,1,118.6,0
B000365,CU7666,S001,2025-12-16,W003,2,18.9,0
B000366,CU1202,S001,2025-12-16,D021,1,92.85,0
B000366,CU1202,S001,2025-12-16,W001,1,15.9,0
B000367,CU9552,S001,2025-12-16,D010,1,85.78,1
B000367,CU9552,S001,2025-12-16,W001,1,9.9,1
B000368,CU8923,S001,2025-12-16,D054,1,119.02,0
B000369,CU8023,S001,2025-12-17,D032,1,71.76,1
B000369,CU8023,S001,2025-12-17,W003,1,12.9,0
B000370,CU9296,S001,2025-12-17,D053,1,116.87,0
B000370,CU9296,S001,2025-12-17,W005,2,15.9,0
B000371,CU5263,S001,2025-12-17,D011,1,109.51,0
B000372,CU6948,S001,2025-12-17,D045,1,104.02,0
B000372,CU6948,S001,2025-12-17,W003,1,12.9,0
B000373,CU7183,S001,2025-12-17,D053,1,120.39,0
B000373,CU7183,S001,2025-12-17,W002,1,12.9,0
B000374,CU6108,S001,2025-12-17,D011,1,111.88,0
B000374,CU6108,S001,2025-12-17,W002,2,18.9,1
B000375,CU5401,S001,2025-12-17,D054,1,110.49,1
B000375,CU5401,S001,2025-12-17,W007,1,18.9,0
B000376,CU6957,S001,2025-12-17,D020,1,75.05,0
B000376,CU6957,S001,2025-12-17,W006,1,15.9,0
B000377,CU9829,S001,2025-12-18,D020,1,71.91,0
B000378,CU2340,S001,2025-12-18,D054,1,117.37,0
B000378,CU2340,S001,2025-12-18,C002,1,35.0,0
B000379,CU4549,S001,2025-12-18,D048,1,122.87,0
B000379,CU4549,S001,2025-12-18,W004,2,18.9,0
B000380,CU6965,S001,2025-12-18,D011,1,108.61,0
B000380,CU6965,S001,2025-12-18,W003,2,15.9,0
B000381,CU9780,S001,2025-12-18,D054,1,108.38,1
B000382,CU1271,S001,2025-12-18,D053,1,119.12,0
B000382,CU1271,S001,2025-12-18,W002,1,12.9,0
B000383,CU2257,S001,2025-12-18,D053,1,119.2,0
B000383,CU2257,S001,2025-12-18,W002,1,12.9,0
B000384,CU6559,S001,2025-12-18,D032,1,75.8,0
B000384,CU6559,S001,2025-12-18,C003,1,35.0,0
B000385,CU6393,S001,2025-12-19,D010,1,86.05,1
B000385,CU6393,S001,2025-12-19,W002,1,15.9,1
B000386,CU9908,S001,2025-12-19,D010,1,87.36,0
B000386,CU9908,S001,2025-12-19,C003,1,35.0,0
B000387,CU8287,S001,2025-12-19,D013,1,64.46,0
B000387,CU8287,S001,2025-12-19,C004,1,28.0,0
B000388,CU1843,S001,2025-12-19,D013,1,64.1,0
B000388,CU1843,S001,2025-12-19,W002,1,9.9,0
B000389,CU7940,S001,2025-12-19,D021,2,88.49,1
B000389,CU7940,S001,2025-12-19,C003,1,35.0,0
B000390,CU6536,S001,2025-12-19,D021,1,91.44,0
B000390,CU6536,S001,2025-12-19,W007,1,9.9,1
B000391,CU4371,S001,2025-12-19,D011,1,111.99,0
B000391,CU4371,S001,2025-12-19,W004,1,15.9,0
B000392,CU5410,S001,2025-12-19,D045,1,102.45,0
B000392,CU5410,S001,2025-12-19,W004,2,9.9,0
B000393,CU7170,S001,2025-12-20,D053,1,118.66,0
B000393,CU7170,S001,2025-12-20,W004,2,15.9,1
B000394,CU9159,S001,2025-12-20,D013,1,64.23,0
B000394,CU9159,S001,2025-12-20,C001,1,35.0,0
B000395,CU8331,S001,2025-12-20,D013,2,64.65,0
B000395,CU8331,S001,2025-12-20,W002,1,18.9,0
B000395,CU8331,S001,2025-12-20,C002,1,35.0,0
B000396,CU9034,S001,2025-12-20,D048,1,118.69,0
B000396,CU9034,S001,2025-12-20,W007,1,15.9,0
B000397,CU7649,S001,2025-12-20,D013,1,66.22,0
B000397,CU7649,S001,2025-12-20,C006,1,42.0,1
B000398,CU9498,S001,2025-12-20,D021,1,93.4,0
B000398,CU9498,S001,2025-12-20,W006,2,9.9,0
B000399,CU8532,S001,2025-12-20,D054,2,115.97,0
B000399,CU8532,S001,2025-12-20,W003,1,18.9,0
B000399,CU8532,S001,2025-12-20,C004,1,28.0,0
B000400,CU9897,S001,2025-12-20,D054,2,117.26,0
B000401,CU3232,S001,2025-12-21,D048,1,124.01,0
B000401,CU3232,S001,2025-12-21,W005,2,18.9,0
B000402,CU7885,S001,2025-12-21,D021,1,91.83,0
B000403,CU1353,S001,2025-12-21,D053,1,114.8,0
B000403,CU1353,S001,2025-12-21,W003,2,18.9,0
B000404,CU5157,S001,2025-12-21,D020,1,71.85,0
B000404,CU5157,S001,2025-12-21,W006,1,18.9,0
B000404,CU5157,S001,2025-12-21,C003,1,28.0,0
B000405,CU5544,S001,2025-12-21,D045,1,92.44,1
B000405,CU5544,S001,2025-12-21,W005,1,18.9,1
B000406,CU1041,S001,2025-12-21,D013,1,64.7,0
B000407,CU4213,S001,2025-12-21,D054,2,115.83,0
B000408,CU8451,S001,2025-12-21,D032,1,75.52,0
B000408,CU8451,S001,2025-12-21,W007,2,18.9,1
B000409,CU8720,S001,2025-12-22,D053,1,116.4,0
B000409,CU8720,S001,2025-12-22,W001,1,18.9,0
B000410,CU8558,S001,2025-12-22,D054,2,118.61,0
B000410,CU8558,S001,2025-12-22,W003,1,9.9,0
B000410,CU8558,S001,2025-12-22,C004,1,22.0,0
B000411,CU5917,S001,2025-12-22,D048,1,124.55,0
B000411,CU5917,S001,2025-12-22,W002,1,9.9,0
B000411,CU5917,S001,2025-12-22,C005,1,42.0,0
B000412,CU2944,S001,2025-12-22,D013,1,66.93,0
B000413,CU1484,S001,2025-12-22,D048,1,121.55,0
B000413,CU1484,S001,2025-12-22,W006,1,15.9,0
B000413,CU1484,S001,2025-12-22,C001,1,35.0,0
B000414,CU1523,S001,2025-12-22,D020,1,75.09,0
B000415,CU3929,S001,2025-12-22,D045,1,99.43,0
B000416,CU2106,S001,2025-12-22,D045,1,101.05,0
B000416,CU2106,S001,2025-12-22,W004,2,18.9,0
B000417,CU7119,S001,2025-12-23,D010,2,90.19,0
B000417,CU7119,S001,2025-12-23,W003,1,18.9,0
B000418,CU8905,S001,2025-12-23,D032,1,78.77,0
B000418,CU8905,S001,2025-12-23,W001,1,15.9,0
B000418,CU8905,S001,2025-12-23,C006,1,42.0,0
B000419,CU7588,S001,2025-12-23,D045,1,99.21,0
B000419,CU7588,S001,2025-12-23,C006,1,22.0,0
B000420,CU2881,S001,2025-12-23,D010,2,87.78,0
B000420,CU2881,S001,2025-12-23,W003,1,12.9,0
B000421,CU6679,S001,2025-12-23,D011,2,101.08,1
B000421,CU6679,S001,2025-12-23,W004,1,18.9,0
B000422,CU7127,S001,2025-12-23,D021,2,91.85,0
B000422,CU7127,S001,2025-12-23,C001,1,42.0,0
B000423,CU1809,S001,2025-12-23,D032,2,79.22,0
B000423,CU1809,S001,2025-12-23,W005,2,15.9,0
B000424,CU7511,S001,2025-12-23,D053,2,107.2,1
B000424,CU7511,S001,2025-12-23,W008,1,15.9,0
B000425,CU4178,S001,2025-12-24,D048,1,122.05,0
B000425,CU4178,S001,2025-12-24,W003,1,12.9,0
B000426,CU8442,S001,2025-12-24,D020,1,68.48,1
B000426,CU8442,S001,2025-12-24,W007,1,12.9,0
B000426,CU8442,S001,2025-12-24,C003,1,35.0,1
B000427,CU5891,S001,2025-12-24,D011,1,102.79,1
B000427,CU5891,S001,2025-12-24,W008,1,18.9,0
B000428,CU9568,S001,2025-12-24,D021,2,91.34,0
B000429,CU7808,S001,2025-12-24,D032,1,76.12,0
B000429,CU7808,S001,2025-12-24,W007,1,18.9,0
B000430,CU2634,S001,2025-12-24,D053,1,114.99,0
B000431,CU8381,S001,2025-12-24,D020,1,74.12,0
B000431,CU8381,S001,2025-12-24,W007,1,18.9,0
B000431,CU8381,S001,2025-12-24,C003,1,28.0,0
B000432,CU4269,S001,2025-12-24,D021,1,91.48,0
B000432,CU4269,S001,2025-12-24,W001,1,9.9,0
B000433,CU1097,S001,2025-12-25,D048,2,124.29,0
B000434,CU4282,S001,2025-12-25,D010,1,87.97,0
B000435,CU4923,S001,2025-12-25,D013,1,66.46,0
B000435,CU4923,S001,2025-12-25,W006,1,18.9,0
B000436,CU4529,S001,2025-12-25,D032,2,76.23,0
B000436,CU4529,S001,2025-12-25,W005,2,15.9,0
B000436,CU4529,S001,2025-12-25,C004,1,22.0,0
B000437,CU7862,S001,2025-12-25,D054,1,117.47,0
B000437,CU7862,S001,2025-12-25,C004,1,22.0,0
B000438,CU2294,S001,2025-12-25,D021,1,92.55,0
B000439,CU8879,S001,2025-12-25,D053,1,116.37,0
B000439,CU8879,S001,2025-12-25,W002,1,18.9,0
B000440,CU4689,S001,2025-12-25,D045,1,99.0,0
B000440,CU4689,S001,2025-12-25,W007,1,18.9,0
B000441,CU2582,S001,2025-12-26,D045,1,103.94,0
B000441,CU2582,S001,2025-12-26,W007,1,12.9,0
B000441,CU2582,S001,2025-12-26,C006,1,42.0,0
B000442,CU3447,S001,2025-12-26,D045,1,99.87,0
B000442,CU3447,S001,2025-12-26,W004,2,9.9,0
B000442,CU3447,S001,2025-12-26,C003,1,28.0,0
B000443,CU7089,S001,2025-12-26,D032,1,77.53,0
B000443,CU7089,S001,2025-12-26,W003,1,12.9,0
B000443,CU7089,S001,2025-12-26,C003,1,28.0,0
B000444,CU5308,S001,2025-12-26,D021,1,93.11,0
B000445,CU3241,S001,2025-12-26,D020,1,73.48,0
B000446,CU7775,S001,2025-12-26,D032,1,76.47,0
B000446,CU7775,S001,2025-12-26,C005,1,28.0,0
B000447,CU9861,S001,2025-12-26,D045,1,100.8,0
B000447,CU9861,S001,2025-12-26,W005,2,18.9,0
B000448,CU6264,S001,2025-12-26,D053,1,115.55,0
B000449,CU4791,S001,2025-12-27,D020,1,73.64,0
B000450,CU4889,S001,2025-12-27,D048,1,119.91,0
B000451,CU8307,S001,2025-12-27,D048,1,109.19,1
B000451,CU8307,S001,2025-12-27,W002,2,18.9,0
B000451,CU8307,S001,2025-12-27,C005,1,22.0,0
B000452,CU5089,S001,2025-12-27,D010,2,88.31,0
B000453,CU5384,S001,2025-12-27,D045,2,99.86,0
B000453,CU5384,S001,2025-12-27,W004,1,18.9,0
B000453,CU5384,S001,2025-12-27,C004,1,22.0,0
B000454,CU9881,S001,2025-12-27,D054,1,108.35,1
B000454,CU9881,S001,2025-12-27,W003,1,12.9,0
B000454,CU9881,S001,2025-12-27,C001,1,42.0,0
B000455,CU8857,S001,2025-12-27,D048,2,119.19,0
B000456,CU8819,S001,2025-12-27,D020,1,73.75,0
B000456,CU8819,S001,2025-12-27,W006,2,9.9,1
B000457,CU5550,S001,2025-12-28,D048,1,122.19,0
B000458,CU5945,S001,2025-12-28,D011,1,107.9,0
B000459,CU9784,S001,2025-12-28,D054,2,114.67,0
B000460,CU7844,S001,2025-12-28,D020,1,72.05,0
B000461,CU5668,S001,2025-12-28,D011,2,108.93,0
B000462,CU3290,S001,2025-12-28,D048,1,120.7,0
B000462,CU3290,S001,2025-12-28,W003,2,9.9,0
B000463,CU5057,S001,2025-12-28,D045,2,103.36,0
B000463,CU5057,S001,2025-12-28,W001,2,15.9,1
B000464,CU5861,S001,2025-12-28,D053,1,116.59,0
B000465,CU2324,S001,2025-12-29,D032,2,78.7,0
B000465,CU2324,S001,2025-12-29,C004,1,35.0,0
B000466,CU1263,S001,2025-12-29,D021,1,94.01,0
B000466,CU1263,S001,2025-12-29,W001,2,18.9,0
B000467,CU4177,S001,2025-12-29,D045,1,99.5,0
B000467,CU4177,S001,2025-12-29,W008,2,18.9,0
B000468,CU8797,S001,2025-12-29,D013,1,64.06,0
B000469,CU3245,S001,2025-12-29,D045,1,103.44,0
B000470,CU6093,S001,2025-12-29,D020,1,74.52,0
B000470,CU6093,S001,2025-12-29,W007,2,12.9,0
B000471,CU1681,S001,2025-12-29,D011,1,100.34,1
B000471,CU1681,S001,2025-12-29,W006,1,18.9,0
B000472,CU9910,S001,2025-12-29,D054,2,116.23,0
B000473,CU7194,S001,2025-12-30,D053,1,114.67,0
B000473,CU7194,S001,2025-12-30,C003,1,42.0,0
B000474,CU4650,S001,2025-12-30,D013,2,65.68,0
B000474,CU4650,S001,2025-12-30,W008,1,15.9,0
B000475,CU8545,S001,2025-12-30,D010,1,90.96,0
B000476,CU4471,S001,2025-12-30,D021,1,93.31,0
B000476,CU4471,S001,2025-12-30,W001,1,12.9,0
B000476,CU4471,S001,2025-12-30,C006,1,35.0,0
B000477,CU5960,S001,2025-12-30,D045,1,102.85,0
B000477,CU5960,S001,2025-12-30,W007,2,15.9,0
B000478,CU3934,S001,2025-12-30,D048,1,111.93,1
B000478,CU3934,S001,2025-12-30,W008,2,15.9,0
B000478,CU3934,S001,2025-12-30,C003,1,22.0,1
B000479,CU2179,S001,2025-12-30,D048,2,122.03,0
B000480,CU8655,S001,2025-12-30,D048,1,111.84,1
B000480,CU8655,S001,2025-12-30,W004,2,18.9,0
B000481,CU8260,S002,2025-11-01,D038,1,71.83,0
B000482,CU7891,S002,2025-11-01,D026,1,69.18,0
B000482,CU7891,S002,2025-11-01,W004,1,12.9,0
B000483,CU3394,S002,2025-11-01,D038,1,75.18,0
B000483,CU3394,S002,2025-11-01,W007,1,9.9,0
B000484,CU3126,S002,2025-11-01,D056,1,86.9,0
B000484,CU3126,S002,2025-11-01,W002,1,18.9,0
B000485,CU9765,S002,2025-11-01,D014,1,66.2,0
B000486,CU8917,S002,2025-11-01,D026,1,68.27,0
B000487,CU9425,S002,2025-11-01,D020,1,67.42,1
B000488,CU1869,S002,2025-11-01,D038,1,74.0,0
B000488,CU1869,S002,2025-11-01,C003,1,35.0,1
B000489,CU6133,S002,2025-11-01,D019,1,72.19,0
B000489,CU6133,S002,2025-11-01,W002,1,18.9,0
B000490,CU9496,S002,2025-11-01,D056,2,78.55,1
B000490,CU9496,S002,2025-11-01,W004,2,18.9,0
B000490,CU9496,S002,2025-11-01,C006,1,22.0,0
B000491,CU1386,S002,2025-11-01,D055,2,84.34,0
B000491,CU1386,S002,2025-11-01,W005,2,18.9,0
B000492,CU4129,S002,2025-11-01,D015,1,81.08,1
B000493,CU9876,S002,2025-11-01,D014,1,66.7,0
B000493,CU9876,S002,2025-11-01,W003,1,15.9,0
B000494,CU6102,S002,2025-11-01,D014,1,64.28,0
B000494,CU6102,S002,2025-11-01,W002,2,12.9,0
B000495,CU4309,S002,2025-11-02,D055,2,84.94,0
B000496,CU3680,S002,2025-11-02,D013,1,59.56,1
B000496,CU3680,S002,2025-11-02,W005,1,15.9,0
B000497,CU6842,S002,2025-11-02,D026,2,71.01,0
B000498,CU1813,S002,2025-11-02,D047,2,119.42,0
B000498,CU1813,S002,2025-11-02,C002,1,42.0,0
B000499,CU6608,S002,2025-11-02,D014,1,65.5,0
B000499,CU6608,S002,2025-11-02,C002,1,22.0,0
B000500,CU2257,S002,2025-11-02,D038,2,69.82,1
B000501,CU2817,S002,2025-11-02,D020,1,72.33,0
B000501,CU2817,S002,2025-11-02,W006,1,15.9,0
B000501,CU2817,S002,2025-11-02,C003,1,22.0,0
B000502,CU9472,S002,2025-11-02,D058,1,103.61,0
B000502,CU9472,S002,2025-11-02,W005,1,18.9,1
B000503,CU6841,S002,2025-11-02,D020,1,72.1,0
B000503,CU6841,S002,2025-11-02,W005,1,9.9,0
B000503,CU6841,S002,2025-11-02,C006,1,28.0,0
B000504,CU1920,S002,2025-11-02,D019,1,74.17,0
B000504,CU1920,S002,2025-11-02,W006,1,9.9,0
B000505,CU9502,S002,2025-11-02,D020,1,74.04,0
B000505,CU9502,S002,2025-11-02,W005,1,15.9,0
B000506,CU6051,S002,2025-11-02,D055,1,85.44,0
B000506,CU6051,S002,2025-11-02,C006,1,42.0,0
B000507,CU1061,S002,2025-11-02,D026,1,69.22,0
B000507,CU1061,S002,2025-11-02,W006,1,15.9,1
B000508,CU4157,S002,2025-11-02,D013,1,63.71,0
B000509,CU9470,S002,2025-11-03,D058,1,98.51,1
B000510,CU2550,S002,2025-11-03,D019,1,72.53,0
B000510,CU2550,S002,2025-11-03,W007,2,12.9,0
B000510,CU2550,S002,2025-11-03,C003,1,28.0,0
B000511,CU8012,S002,2025-11-03,D015,1,85.41,0
B000512,CU1163,S002,2025-11-03,D015,1,85.91,0
B000512,CU1163,S002,2025-11-03,W006,2,9.9,0
B000513,CU2671,S002,2025-11-03,D020,2,73.92,0
B000513,CU2671,S002,2025-11-03,W001,2,18.9,0
B000514,CU2163,S002,2025-11-03,D026,2,68.1,0
B000514,CU2163,S002,2025-11-03,W004,1,12.9,0
B000514,CU2163,S002,2025-11-03,C006,1,28.0,0
B000515,CU5363,S002,2025-11-03,D015,1,84.4,0
B000515,CU5363,S002,2025-11-03,W002,1,18.9,0
B000516,CU9431,S002,2025-11-03,D026,1,70.26,0
B000516,CU9431,S002,2025-11-03,W004,1,9.9,0
B000517,CU9165,S002,2025-11-03,D056,1,84.94,0
B000517,CU9165,S002,2025-11-03,W001,1,9.9,0
B000518,CU3336,S002,2025-11-03,D019,2,71.92,0
B000518,CU3336,S002,2025-11-03,W005,1,15.9,0
B000519,CU1174,S002,2025-11-03,D013,1,66.3,0
B000519,CU1174,S002,2025-11-03,W001,1,15.9,0
B000520,CU6837,S002,2025-11-03,D056,1,87.34,0
B000520,CU6837,S002,2025-11-03,W008,1,9.9,0
